ea_id,LAT_DD_MOD,LON_DD_MOD
20110620,-12.8937,33.373
20106042,-13.0738,33.4721
20110620,-12.8937,33.373
20106042,-13.0738,33.4721
20110620,-12.8937,33.373
20106042,-13.05323,33.272362
20110620,-12.8937,33.373
20106042,-13.0738,33.4721
20106042,-11.257235,33.430646
20110620,-12.8937,33.373
20110620,-12.8937,33.373
20110620,-12.311902,33.64528
20106042,-13.0738,33.4721
20106042,-12.849893,33.726833
20110620,-12.8937,33.373
20110620,-12.8937,33.373
20106042,-13.0738,33.4721
20110620,-12.8937,33.373
20106042,-12.896212,33.752499
20106042,-13.0738,33.4721
20110620,-12.8937,33.373
20111718,-13.3488,33.4404
20110620,-12.8937,33.373
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20111718,-13.448924,33.410829
20111718,-13.43845,33.380007
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20111718,-13.3488,33.4404
20111718,-13.664175,33.572176
20112661,-12.8816,33.7268
20111718,-13.254248,33.234461
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20111718,-13.711063,33.751871
20112661,-12.8816,33.7268
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20111718,-12.608456,33.820772
20111718,-13.42135,33.11992
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20112661,-12.753457,33.680554
20111718,-12.363742,33.548267
20112661,-12.8816,33.7268
20111718,-13.3488,33.4404
20112661,-12.8816,33.7268
20115434,-13.0561,33.3941
20112661,-12.8816,33.7268
20112661,-12.8816,33.7268
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20115434,-15.048305,35.328763
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20113112,-14.647495,34.769383
20115434,-11.837122,34.154837
20113112,-14.323816,34.050046
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20115434,-13.05085,33.476697
20115434,-13.0561,33.3941
20113112,-13.290713,33.449836
20115434,-13.0561,33.3941
20115434,-13.134783,33.292753
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-13.923723,33.36894
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-13.936545,33.762809
20115434,-13.0561,33.3941
20113112,-12.880827,33.680718
20113112,-12.9685,33.8605
20115434,-13.0561,33.3941
20113112,-12.9685,33.8605
20115434,-11.429501,33.99385
20113112,-12.9685,33.8605
20113112,-12.9685,33.8605
20205207,-13.35,34.2705
20113112,-12.9685,33.8605
20113112,-12.879348,33.680537
20205207,-13.35,34.2705
20205207,-13.35,34.2705
20206362,-13.920462,33.681444
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20205207,-14.833767,35.075727
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.195127,34.326256
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20205207,-12.612059,34.167763
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20206362,-13.274,34.1404
20206362,-13.400791,34.133569
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20205207,-12.947394,34.235151
20205207,-13.387617,34.22984
20206362,-13.274,34.1404
20205207,-13.35,34.2705
20206362,-13.274,34.1404
20305301,-13.1174,33.7854
20206362,-13.274,34.1404
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20302539,-13.406,33.9457
20302539,-13.406,33.9457
20302539,-13.406,33.9457
20302539,-13.952867,33.73361
20302539,-13.174871,33.918773
20305301,-13.1174,33.7854
20305301,-13.053413,33.783572
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-14.439195,35.319855
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20305301,-13.1174,33.7854
20305301,-13.064057,33.904702
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20305301,-13.1174,33.7854
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20302539,-13.259694,33.79967
20305301,-13.1174,33.7854
20302539,-13.406,33.9457
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20302539,-13.406,33.9457
20306557,-13.3314,33.8581
20303065,-13.996252,33.679737
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-14.715609,35.500423
20303065,-13.2305,34.0093
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20306557,-13.3314,33.8581
20306557,-13.3314,33.8581
20303065,-13.2305,34.0093
20303065,-13.591807,33.684829
20402198,-14.208245,33.721982
20303065,-13.2305,34.0093
20303065,-13.2305,34.0093
20303065,-12.920763,34.294566
20402198,-13.4555,33.5665
20404032,-13.891215,33.745239
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.361307,33.66899
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.186571,33.529035
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20402198,-13.769923,33.810036
20404032,-13.698691,34.147963
20402198,-13.4555,33.5665
20402198,-13.4555,33.5665
20402198,-15.740085,35.004625
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20402198,-13.4555,33.5665
20404032,-13.7469,34.1632
20404032,-13.7469,34.1632
20404575,-13.7921,34.1602
20404032,-13.7469,34.1632
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20404575,-13.7921,34.1602
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20405366,-13.92017,33.761072
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.71862,34.387836
20404575,-13.7921,34.1602
20405366,-13.7611,33.9695
20404575,-13.7921,34.1602
20404575,-13.864017,34.256346
20405366,-13.7611,33.9695
20407398,-13.6362,33.7489
20407398,-13.6362,33.7489
20405366,-13.7611,33.9695
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407481,-13.416983,33.623815
20407398,-13.6362,33.7489
20407398,-13.387442,33.393402
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407481,-15.058385,35.215503
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407398,-13.6362,33.7489
20407481,-13.663023,33.985936
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.5077,33.7376
20407398,-13.6362,33.7489
20407481,-13.041655,33.510448
20507089,-13.612,34.3389
20407481,-13.5077,33.7376
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.316306,34.249378
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.962365,34.502879
20507089,-13.612,34.3389
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507459,-13.42001,34.313922
20507089,-13.612,34.3389
20507089,-13.562328,34.242903
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.716291,34.406273
20507459,-13.674754,34.374098
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507459,-14.051284,34.010761
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507089,-13.022731,33.499173
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20507459,-13.5932,34.2978
20507089,-13.612,34.3389
20507459,-13.5932,34.2978
20601626,-14.268989,33.760958
20601626,-13.918483,33.767331
20601626,-14.256697,33.779334
20507459,-13.5932,34.2978
20601626,-14.0755,33.9183
20508349,-14.283389,34.155916
20601626,-14.0755,33.9183
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20601626,-13.8362,33.076892
20508349,-13.4883,34.2614
20508349,-13.892067,33.756351
20601626,-14.0755,33.9183
20601626,-12.92425,33.786282
20601626,-13.996208,33.788272
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20601626,-13.888279,33.751493
20601626,-13.759986,33.814378
20508349,-13.43178,34.292606
20508349,-13.4883,34.2614
20508349,-13.55488,34.231972
20601626,-14.0755,33.9183
20601626,-14.388318,34.328298
20508349,-13.4883,34.2614
20601626,-14.198509,34.01966
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20601626,-15.782079,34.986765
20508349,-13.4883,34.2614
20508349,-16.133422,34.892603
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20508349,-13.997387,33.792879
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20508349,-13.4883,34.2614
20601626,-13.541477,33.716561
20508349,-13.4883,34.2614
20508349,-13.4883,34.2614
20601626,-14.0755,33.9183
20508349,-13.4883,34.2614
20602363,-13.930946,33.317716
20508349,-13.4883,34.2614
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20601141,-14.2996,33.9032
20601141,-14.222653,33.879263
20602363,-14.0368,33.3451
20601141,-9.678333,33.346399
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20602363,-14.0368,33.3451
20601141,-13.348175,33.596012
20602363,-14.0368,33.3451
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20602363,-14.0368,33.3451
20602363,-15.500794,35.361092
20601141,-14.2996,33.9032
20602363,-14.526757,34.660174
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20601141,-14.2996,33.9032
20602363,-14.0368,33.3451
20601141,-14.2996,33.9032
20601141,-14.082731,33.71509
20603090,-14.26,33.7983
20603090,-14.26,33.7983
20601141,-14.217297,33.786425
20603090,-14.130569,33.886459
20603533,-14.2749,33.7597
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603090,-14.26,33.7983
20603090,-14.26,33.7983
20603533,-12.32784,33.576921
20603090,-14.26,33.7983
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603090,-14.245084,33.777728
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.228966,33.842643
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20603533,-14.831871,34.640417
20603533,-15.822822,35.103634
20603090,-14.26,33.7983
20603090,-14.319199,33.598546
20603090,-14.26,33.7983
20603533,-14.2749,33.7597
20604638,-14.0153,34.0639
20604638,-14.130777,33.96488
20603533,-14.2749,33.7597
20604638,-14.0153,34.0639
20603533,-14.2749,33.7597
20603533,-14.178589,33.732182
20604638,-14.0153,34.0639
20604638,-14.0153,34.0639
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20604638,-13.665294,32.919684
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.11965,33.919859
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20604638,-14.0153,34.0639
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20604638,-14.0153,34.0639
20605302,-14.023,34.0863
20605302,-14.023,34.0863
20605302,-14.023,34.0863
20607260,-13.8674,33.8281
20607260,-13.8674,33.8281
20607260,-13.8674,33.8281
20607260,-14.222226,33.741825
20605302,-14.023,34.0863
20607260,-13.8674,33.8281
20605302,-14.023,34.0863
20605302,-14.757932,34.764956
20607260,-13.8674,33.8281
20607260,-13.8674,33.8281
20605302,-14.023,34.0863
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-13.660888,33.857543
20607260,-13.8674,33.8281
20607260,-13.8674,33.8281
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-9.604181000000001,33.779577
20607315,-13.883571,33.969762
20607260,-13.8674,33.8281
20607260,-9.712961,33.838155
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.048482,33.501362
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-13.325499,33.874914
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607260,-13.787469,32.908521
20607315,-13.7993,33.8589
20607315,-13.9147,33.770935
20607315,-13.7993,33.8589
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-13.7993,33.8589
20607260,-13.8674,33.8281
20607315,-13.7993,33.8589
20607315,-13.148034,33.392864
20610249,-14.1601,34.0345
20607315,-13.7993,33.8589
20610249,-14.1601,34.0345
20607315,-13.7993,33.8589
20607315,-13.7993,33.8589
20607315,-13.692371,33.757986
20610249,-14.1601,34.0345
20610249,-14.1601,34.0345
20607315,-13.7993,33.8589
20610249,-14.1601,34.0345
20610050,-13.871859,33.773581
20610050,-14.096924,33.580106
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610249,-14.1601,34.0345
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610249,-14.15186,33.87492
20610050,-14.1045,34.0018
20610050,-14.1045,34.0018
20610249,-14.211998,33.93085
20610050,-14.1045,34.0018
20610050,-14.170676,33.934545
20610050,-14.1045,34.0018
20610249,-13.956523,34.076499
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610249,-14.083444,33.979834
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610249,-14.1601,34.0345
20610249,-14.1601,34.0345
20610050,-14.1045,34.0018
20610050,-14.1045,34.0018
20614477,-14.033,33.5159
20614477,-14.033,33.5159
20610050,-14.1045,34.0018
20614477,-14.033,33.5159
20614477,-13.457413,33.613864
20614477,-14.033,33.5159
20614477,-14.033,33.5159
20610050,-14.1045,34.0018
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.778401,33.530215
20613324,-13.849169,33.59013
20613324,-13.9694,33.6318
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20614477,-13.835978,33.046182
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20614477,-13.923912,33.771566
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20614477,-14.085206,33.570969
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20613324,-13.9694,33.6318
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20614477,-14.033,33.5159
20613324,-13.9694,33.6318
20615735,-12.861681,33.683838
20613324,-13.9694,33.6318
20615735,-13.9347,33.494
20613324,-13.9694,33.6318
20615735,-13.9347,33.494
20613324,-13.9694,33.6318
20613324,-13.9694,33.6318
20615735,-13.9347,33.494
20615735,-13.923542,33.416739
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615064,-13.188338,33.50286
20615064,-13.749258,33.507008
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615735,-13.945914,33.582358
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615064,-10.950477,33.723828
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615064,-13.8122,33.5005
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20615735,-13.9347,33.494
20615064,-13.8122,33.5005
20702471,-14.0593,33.3084
20615064,-13.525538,33.351445
20702471,-14.0593,33.3084
20615064,-13.8122,33.5005
20615064,-13.8122,33.5005
20702471,-14.0593,33.3084
20615064,-13.8122,33.5005
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.645219,33.076546
20704738,-13.6713,33.026
20704738,-13.887577,34.541663
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.672247,33.245144
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.612075,32.969408
20702471,-14.0593,33.3084
20704738,-13.6713,33.026
20704738,-13.695821,32.974933
20801046,-14.3763,34.0394
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20801046,-14.3763,34.0394
20801046,-14.3763,34.0394
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20801046,-14.3763,34.0394
20704738,-13.6713,33.026
20704738,-13.6713,33.026
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20705372,-13.475201,33.062072
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20801046,-14.3763,34.0394
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.479862,33.06254
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20801046,-14.3763,34.0394
20705372,-13.5027,32.9863
20802019,-14.3353,33.9759
20705372,-13.5027,32.9863
20802019,-14.3353,33.9759
20802019,-14.3353,33.9759
20705372,-13.5027,32.9863
20802019,-14.3353,33.9759
20705372,-13.5027,32.9863
20802019,-14.3353,33.9759
20705372,-13.5027,32.9863
20802019,-14.3353,33.9759
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-14.539771,35.540394
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20802019,-14.395637,33.906305
20802019,-14.3353,33.9759
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20802019,-14.4047,33.998797
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20802019,-14.3353,33.9759
20706163,-13.5486,33.1745
20706163,-14.881805,34.866444
20706163,-14.481406,35.572627
20803156,-14.2992,34.1126
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20706163,-13.5486,33.1745
20803156,-14.2992,34.1126
20803156,-14.2992,34.1126
20706163,-13.5486,33.1745
20803156,-14.2992,34.1126
20706163,-13.5486,33.1745
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20804405,-14.003956,33.741913
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20804405,-14.359303,34.075008
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20803156,-14.2992,34.1126
20804405,-14.0261,34.26
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20804405,-14.0261,34.26
20804768,-14.1078,34.2701
20804405,-14.0261,34.26
20804768,-14.1078,34.2701
20804405,-14.0261,34.26
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.185323,34.307681
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20804768,-14.378557,34.319622
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20804768,-14.1078,34.2701
20806131,-14.2021,34.3656
20806131,-14.2021,34.3656
20808421,-14.3487,34.404
20808421,-14.3487,34.404
20806131,-14.2021,34.3656
20808421,-14.3487,34.404
20806131,-14.2021,34.3656
20806131,-14.2021,34.3656
20808421,-14.3487,34.404
20806131,-14.2021,34.3656
20806131,-14.2021,34.3656
20808421,-14.3487,34.404
20806131,-14.2021,34.3656
20808421,-14.3487,34.404
20807727,-14.3556,34.5793
20808421,-14.3487,34.404
20808421,-14.3487,34.404
20807727,-14.3556,34.5793
20808421,-14.3487,34.404
20808421,-14.3487,34.404
20807727,-14.3556,34.5793
20808421,-14.3487,34.404
