"","ea_id","near_mkt","near_dist"
"245",20111718,"JENDA",0.87397178538897
"246",20115434,"KASUNGU",10.0010469545668
"247",20113112,"CHAMAMA",10.1486565931911
"248",20115434,"LIWONDE",10.4600146187684
"249",20113112,"Sharpevaley",6.01064138359654
"250",20115434,"CHINTHECHE",1.35552503521863
"251",20113112,"MITUNDU",31.7474124383953
"252",20115434,"KASUNGU",2.06727451194171
"253",20113112,"SANTHE",17.2877683629066
"254",20115434,"KASUNGU",23.5188363445409
"255",20113112,"NSUNDWE",16.0783255028965
"256",20115434,"LILONGWE",5.63160668764002
"257",20113112,"CHAMAMA",11.8214262630681
"258",20115434,"MZUZU",3.92170445678147
"259",20205207,"MWANSAMBO",17.5605598534891
"260",20113112,"CHAMAMA",11.8957572357953
"261",20206362,"LILONGWE",13.0230725174197
"262",20206362,"MWANSAMBO",3.85843638452004
"263",20205207,"BALAKA",21.3355291921541
"264",20206362,"MWANSAMBO",25.5061116268106
"265",20205207,"NKHOTAKOTA",37.4385722763395
"266",20206362,"MWANSAMBO",11.3001893910409
"267",20205207,"NKHOTAKOTA",5.2754156334723
"268",20205207,"MWANSAMBO",15.6294407538694
"269",20305301,"MALOMO",5.57368556343198
"270",20302539,"NTCHISI",14.9575022841422
"271",20302539,"LILONGWE",6.3423745879861
"272",20302539,"MALOMO",11.4306317472869
"273",20305301,"MALOMO",12.1412505394761
"274",20302539,"MANGOCHI",8.8600267789368
"275",20305301,"MALOMO",14.332934731254
"276",20302539,"NTCHISI",9.71667344707345
"277",20306557,"NTCHISI",6.02168275515485
"278",20303065,"LILONGWE",11.2832830000666
"279",20303065,"MWANSAMBO",13.9462526884354
"280",20306557,"NTAJA",17.8302705130262
"281",20303065,"MPONELA",8.56057277315383
"282",20402198,"MITUNDU",6.15477520105102
"283",20303065,"NKHOTAKOTA",1.90005926665898
"284",20402198,"MADISI",5.68990653221078
"285",20404032,"LILONGWE",10.9917795239502
"286",20404032,"DOWA",26.751202778295
"287",20402198,"BOWE",7.56905284971191
"288",20404032,"KASUNGU",17.6624415926539
"289",20402198,"DOWA",18.9030919350969
"290",20404032,"DOWA",23.5211735133368
"291",20402198,"LIMBE",9.44066226448563
"292",20404575,"NANJIRI",28.1318287468041
"293",20405366,"DOWA",12.6596826466827
"294",20405366,"LILONGWE",7.39068679947706
"295",20404575,"SALIMA",10.2022308273796
"296",20404575,"SALIMA",23.7842043678932
"297",20407398,"MPONELA",11.6261790219635
"298",20407481,"MPONELA",2.70270354889387
"299",20407481,"MADISI",2.20282133570431
"300",20407398,"SANTHE",5.3632893070213
"301",20407481,"LIWONDE",2.12483640356615
"302",20407481,"DOWA",5.5543763855914
"303",20407481,"KASUNGU",3.08185507899152
"304",20507089,"SALIMA",22.614525041279
"305",20507459,"SALIMA",26.9782230614215
"306",20507459,"MWANSAMBO",14.4918708658914
"307",20507459,"SALIMA",20.7835585794784
"308",20507459,"MWANSAMBO",25.1568902506136
"309",20507089,"MWANSAMBO",32.0809771834383
"310",20507459,"SALIMA",9.00357920243435
"311",20507459,"SALIMA",14.7665710107671
"312",20507459,"DWANGWA",16.4060671654246
"313",20507089,"KASUNGU",2.08037032976995
"314",20601626,"MITUNDU",3.26951690971706
"315",20601626,"LILONGWE",7.38034452129451
"316",20601626,"MITUNDU",2.14920751492729
"317",20601626,"DWANGWA",6.13752201802177
"318",20508349,"Bembeke_turnoff",26.5763086677856
"319",20508349,"MWANSAMBO",26.0716224924734
"320",20601626,"MCHINJI",20.2767014425015
"321",20508349,"LILONGWE",10.5101013613559
"322",20601626,"CHAMAMA",0.897874069731026
"323",20601626,"LILONGWE",1.52114267327538
"324",20601626,"LILONGWE",11.0652047723008
"325",20601626,"DOWA",17.8087392702738
"326",20508349,"MWANSAMBO",23.9953448536378
"327",20508349,"MWANSAMBO",30.8395666378941
"328",20601626,"Bembeke_turnoff",4.73205355942217
"329",20601626,"DWANGWA",21.5623024269918
"330",20601626,"LIMBE",8.11215218824507
"331",20508349,"CHIKWAWA",14.6516892398202
"332",20508349,"LILONGWE",1.86586160181924
"333",20601626,"MPONELA",2.2555171125211
"334",20602363,"Kasiya",19.510229032039
"335",20601141,"MITUNDU",15.9404918186958
"336",20602363,"NSUNDWE",15.0973647884474
"337",20601141,"MITUNDU",12.1103567274595
"338",20601141,"CHITIPA",8.84082416280626
"339",20601141,"MADISI",7.88607148491324
"340",20602363,"Mayaka",8.81324327589075
"341",20602363,"Sharpevaley",11.793019152379
"342",20601141,"LILONGWE",13.2393706632745
"343",20603090,"MITUNDU",3.87722563328359
"344",20601141,"MITUNDU",3.20151732383096
"345",20603090,"DWANGWA",6.2673730921679
"346",20603533,"MITUNDU",3.93681905656133
"347",20603533,"JENDA",4.37448299167868
"348",20603090,"MITUNDU",1.12067965565481
"349",20603533,"MITUNDU",8.09724077222249
"350",20603533,"NTCHEU",1.1992650590237
"351",20603533,"LIMBE",5.2006279512523
